title,channel,watched_at,video_url,video_ids,channel_id,video_duration,classification,classification_reason,classification_evidence
Overdose - Kobo Kanaeru (Cover),Kobo Kanaeru Ch. hololive-ID,2026-08-01 11:05:13+00:00,https://www.youtube.com/watch?v=iiw9Z1I1AcE,iiw9Z1I1AcE,UCjLEmnpCNeisMxy134KPwWw,PT3M14S,confirmed_music,strong_music_title,['cover']
Persona 3 Portable: A Way of Life,RevolverJesusP3,2026-08-01 11:11:18+00:00,https://www.youtube.com/watch?v=Fd6MW-XhO5I,Fd6MW-XhO5I,UCSNdXOyB6DK5MvirPqb7wpQ,PT2M21S,confirmed_music,music_channel,
A WAY OF LIFE (Cover)「Persona 3 Portable」/ ver.jen,jen,2026-08-01 11:12:27+00:00,https://www.youtube.com/watch?v=OoeE165hQdQ,OoeE165hQdQ,UCjQSQVa1-OgDmp4ypfdRbWQ,PT2M13S,confirmed_music,music_channel,
いじめっ子Bully （Lofi Ver.）,Mori Calliope - Topic,2026-08-01 11:14:40+00:00,https://www.youtube.com/watch?v=KqM7Fi_tIlI,KqM7Fi_tIlI,UCT6fzkIIQuAQIiJK3tt-keg,PT5M34S,confirmed_music,music_channel,
"夕凪、某、花惑い - ヨルシカ （Yuunagi, Bou, Hana Madoi - Yorushika）/ 【月-Tsuki- COVER】",月-Tsuki-,2026-08-01 11:25:00+00:00,https://www.youtube.com/watch?v=tvaWBHvTCyo,tvaWBHvTCyo,UC368BL46Vr1Y2ZbyWXY-ebw,PT3M35S,confirmed_music,music_channel,
"Yorushika - Evening Calm, Somewhere, Fireworks (夕凪、某、花惑い) (Lyrics/Kan/Rom/Eng)",Jett Pil,2026-08-01 11:25:18+00:00,https://www.youtube.com/watch?v=Tu2T88BWYB0,Tu2T88BWYB0,UCD6_wf0F0v6jXLvXzJPakiQ,PT3M19S,confirmed_music,music_channel,
【和風アレンジ】ツユ - レインフォール cover-カバー-,ユウラギ,2026-08-01 11:28:37+00:00,https://www.youtube.com/watch?v=uBULSPoUFTw,uBULSPoUFTw,UC9t1VuILSnw_MVbE1LyHkCw,PT3M51S,confirmed_music,music_channel,
Ms. VICTORIA,Tokai Teio (CV: Machico) - Topic,2026-08-01 11:36:24+00:00,https://www.youtube.com/watch?v=vsnyQd6Ur-M,vsnyQd6Ur-M,UC7Vz3bT7LxjlivNcN0dmfBA,PT4M48S,confirmed_music,music_channel,
【ウマ娘】BLOW my GALE (パート分け/Color Coded/Lyrics)【Make a new track!!】,🐈Kogane Music,2026-08-01 11:44:30+00:00,https://www.youtube.com/watch?v=e_5ddaRuemY,e_5ddaRuemY,UCj1kPydcCE2roLSmWM1r5ag,PT5M16S,confirmed_music,music_channel,
YOASOBI「怪物」/スターアニマル (ときのそら・星街すいせい・大空スバル・尾丸ポルカ・博衣こより・沙花叉クロヱ) cover,Koyori ch. 博衣こより - holoX -,2026-08-01 11:44:35+00:00,https://www.youtube.com/watch?v=YFnkzhUyz18,YFnkzhUyz18,UC6eWCld0KwmyHFbAqK3V-Rw,PT3M27S,confirmed_music,music_channel,
【ウマ娘】GIRLS' LEGEND U (Game Size)【暫定版】 (パート分け/Color Coded/Lyrics)【ゲーム版ウマ娘メインテーマ】,🐈Kogane Music,2026-08-01 11:50:32+00:00,https://www.youtube.com/watch?v=9A6sxQdwImI,9A6sxQdwImI,UCj1kPydcCE2roLSmWM1r5ag,PT3M18S,confirmed_music,music_channel,
Splatoon Cover - Idol (Full Version),DanFourts,2026-08-01 11:52:55+00:00,https://www.youtube.com/watch?v=BHsiFuf9N3A,BHsiFuf9N3A,UCQk2PYmZqdQxUuvyyRV-FCQ,PT3M38S,confirmed_music,music_channel,
めにしゅき♡ラッシュっしゅ！,Release - Topic,2026-08-01 12:03:36+00:00,https://www.youtube.com/watch?v=8ULbYqRtlMQ,8ULbYqRtlMQ,UCUAFUdeaEUeDCkAJMc4cT5Q,PT3M58S,confirmed_music,distributed_music_release,
Why Do I (with Hatsune Miku),Set It Off,2026-08-01 12:07:30+00:00,https://www.youtube.com/watch?v=HMFNXgu7L3Q,HMFNXgu7L3Q,UCB1bJqKXS3lpy8HdW0P1zrQ,PT2M36S,confirmed_music,music_channel,
Yuki Hayashi - GBF (OpenTheFutureMix),Setsuna「セツナ」,2026-08-01 12:16:49+00:00,https://www.youtube.com/watch?v=7TmOZ08v6bg,7TmOZ08v6bg,UCmiBynj5XGZK4Au2WP3-yvQ,PT3M12S,confirmed_music,music_channel,
"Yuki Hayashi - Out of the Way, Small Fry",Setsuna「セツナ」,2026-08-01 12:20:01+00:00,https://www.youtube.com/watch?v=GWuKHjB2LlQ,GWuKHjB2LlQ,UCmiBynj5XGZK4Au2WP3-yvQ,PT3M33S,confirmed_music,music_channel,
Rivers In the Desert,Lyn - Topic,2026-08-01 12:23:35+00:00,https://www.youtube.com/watch?v=lvuHvXsZPrk,lvuHvXsZPrk,UCJDvRiWvolEhRLPAVoOzGTA,PT5M16S,confirmed_music,music_channel,
Flashbacker,kessoku band - Topic,2026-08-01 12:37:16+00:00,https://www.youtube.com/watch?v=ecVnw_SiREQ,ecVnw_SiREQ,UC6IhDHJbJUoRJGUPnlh5GRQ,PT4M36S,confirmed_music,music_channel,
I'm a chud song (Kasane Teto Cover),KyuKai,2026-08-02 02:29:00+00:00,https://www.youtube.com/watch?v=NAcD7ajSaL4,NAcD7ajSaL4,UCnEZJ1s0BTP7fk6Owo-WlUw,PT1M16S,confirmed_music,music_channel,
Play Again,Release - Topic,2026-08-02 08:21:28+00:00,https://www.youtube.com/watch?v=NegFY5seNi4,NegFY5seNi4,UC--abNb39n_KCTnuoB3nBHA,PT3M55S,confirmed_music,distributed_music_release,
戰鬥男孩,葉富生 - Topic,2026-08-02 16:53:26+00:00,https://www.youtube.com/watch?v=kEs9O4Cxkms,kEs9O4Cxkms,UCiLtG39gFZkOvbgj6kZhU_Q,PT3M34S,confirmed_music,music_channel,
トレセン音頭,Narita Brian (CV: Rika Kinugawa) - Topic,2026-08-02 17:07:16+00:00,https://www.youtube.com/watch?v=K2MLBGo_su8,K2MLBGo_su8,UCYCpcNz_a-MArbjPLc7g7SQ,PT2M53S,confirmed_music,music_channel,
Umapyoi Celebrity,Release - Topic,2026-08-02 18:49:13+00:00,https://www.youtube.com/watch?v=RQvTU0b386E,RQvTU0b386E,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M35S,confirmed_music,distributed_music_release,
"Yorushika - Evening Calm, Somewhere, Fireworks (夕凪、某、花惑い) (Lyrics/Kan/Rom/Eng)",Jett Pil,2026-08-02 20:57:02+00:00,https://www.youtube.com/watch?v=Tu2T88BWYB0,Tu2T88BWYB0,UCD6_wf0F0v6jXLvXzJPakiQ,PT3M19S,confirmed_music,music_channel,
"Blackbear - ""Idfc"" (Acoustic) OFFICIAL VERSION",StrictlyHits,2026-08-03 00:27:25+00:00,https://www.youtube.com/watch?v=-N89TPQdX2o,-N89TPQdX2o,UCvTLh2gYXW3P6UzT1W9kegw,PT3M31S,confirmed_music,music_channel,
I got a little too excited,SontheHarry,2026-08-03 05:06:18+00:00,https://www.youtube.com/watch?v=8s5tQ1sxrRQ,8s5tQ1sxrRQ,UCHCpoxXWKk11MDi-vx0oGQw,PT31S,probable_music,youtube_music_category_only,
Why Do I (with Hatsune Miku),Set It Off,2026-08-03 07:13:22+00:00,https://www.youtube.com/watch?v=HMFNXgu7L3Q,HMFNXgu7L3Q,UCB1bJqKXS3lpy8HdW0P1zrQ,PT2M36S,confirmed_music,music_channel,
Midnight Grand Orchestra『Moonlightspeed 』Music Video,Midnight Grand Orchestra,2026-08-03 07:17:33+00:00,https://www.youtube.com/watch?v=NI8KqzCvFsc,NI8KqzCvFsc,UCnVbtCwr-5LXxUlGxsgD7sQ,PT3M25S,confirmed_music,music_channel,
Official髭男dism - Pretender［Official Video］,Official髭男dism,2026-08-03 07:20:43+00:00,https://www.youtube.com/watch?v=TQ8WlA2GXbk,TQ8WlA2GXbk,UC3vg17IZ1IV73xx069jG44w,PT5M36S,confirmed_music,music_channel,
Donut Hole (ドーナツホール) | Moonbase Alpha Cover |【DECtalk Paul VCV】【UTAUカバー】,Arbitraire Turvy,2026-08-03 07:27:39+00:00,https://www.youtube.com/watch?v=qtZEnCPntPA,qtZEnCPntPA,UCVTtOiB2m5SvNnxBIwhsUTg,PT3M39S,confirmed_music,music_channel,
Lagtrain (ラグトレイン) | Moonbase Alpha Cover |【DECtalk Paul VCV】【UTAUカバー】,Arbitraire Turvy,2026-08-03 07:31:18+00:00,https://www.youtube.com/watch?v=nLqouKvVtH4,nLqouKvVtH4,UCVTtOiB2m5SvNnxBIwhsUTg,PT4M14S,confirmed_music,music_channel,
稲葉曇『ロストアンブレラ』Vo. 歌愛ユキ,稲葉曇,2026-08-03 07:35:32+00:00,https://www.youtube.com/watch?v=DeKLpgzh-qQ,DeKLpgzh-qQ,UCNElM45JypxqAR73RoUQ10g,PT3M23S,confirmed_music,music_channel,
天球、彗星は夜を跨いで / 星街すいせい(official),Suisei Channel,2026-08-03 07:38:54+00:00,https://www.youtube.com/watch?v=zLak0dxBKpM,zLak0dxBKpM,UC5CwaMl1eIgY8h02uZw7u8A,PT4M19S,confirmed_music,music_channel,
Surface of the Iron-Blooded Orphans,Masaru Yokoyama - Topic,2026-08-03 07:42:49+00:00,https://www.youtube.com/watch?v=-0S2FiplJaY,-0S2FiplJaY,UCfmHShprfhvkbtD-ytZRiJA,PT3M30S,confirmed_music,music_channel,
Umapyoi Celebrity,Release - Topic,2026-08-03 07:45:15+00:00,https://www.youtube.com/watch?v=RQvTU0b386E,RQvTU0b386E,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M35S,confirmed_music,distributed_music_release,
トレセン音頭 -下剋上 Ver-,Release - Topic,2026-08-03 07:51:13+00:00,https://www.youtube.com/watch?v=RlDZgZvIQ5U,RlDZgZvIQ5U,UCQ4Nst9x2q4gZ3x9OHt4jTA,PT2M46S,confirmed_music,distributed_music_release,
"Yuki Hayashi - Out of the Way, Small Fry",Setsuna「セツナ」,2026-08-03 07:53:59+00:00,https://www.youtube.com/watch?v=GWuKHjB2LlQ,GWuKHjB2LlQ,UCmiBynj5XGZK4Au2WP3-yvQ,PT3M33S,confirmed_music,music_channel,
Yuki Hayashi - GBF (OpenTheFutureMix),Setsuna「セツナ」,2026-08-03 07:57:33+00:00,https://www.youtube.com/watch?v=7TmOZ08v6bg,7TmOZ08v6bg,UCmiBynj5XGZK4Au2WP3-yvQ,PT3M12S,confirmed_music,music_channel,
Stranger Than Heaven,Pageless - Topic,2026-08-03 08:18:23+00:00,https://www.youtube.com/watch?v=1RmxKYS33kU,1RmxKYS33kU,UCNvq8g2EnFPNrjbDVlyyQrw,PT3M52S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-08-03 08:23:37+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-08-03 08:26:17+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
【Rainych】 SAY SO - Doja Cat | Japanese Version (cover),Rainych Ran,2026-08-03 08:29:52+00:00,https://www.youtube.com/watch?v=EsZbWAqU8xY,EsZbWAqU8xY,UCrrfJ_8kX6YyXE7F3pDJzEw,PT4M18S,confirmed_music,music_channel,
白日 (Hakujitsu) - King Gnu // covered by 道明寺ここあ,道明寺ここあ / COCOA DOMYOJI,2026-08-03 08:33:32+00:00,https://www.youtube.com/watch?v=R0oKPDawxCA,R0oKPDawxCA,UC5Xse6X7vB_nUL5HvEFVo_g,PT4M41S,confirmed_music,music_channel,
【和風アレンジ】ツユ - レインフォール cover-カバー-,ユウラギ,2026-08-03 08:38:13+00:00,https://www.youtube.com/watch?v=uBULSPoUFTw,uBULSPoUFTw,UC9t1VuILSnw_MVbE1LyHkCw,PT3M51S,confirmed_music,music_channel,
【Ado】ヒバナ 歌いました,Ado,2026-08-03 08:42:04+00:00,https://www.youtube.com/watch?v=EFsSYiNl2AQ,EFsSYiNl2AQ,UCln9P4Qm3-EAY4aiEPmRwEA,PT3M26S,confirmed_music,music_channel,
Deep Indigo -piano and drums arrange- ♡ English Cover【rachie】藍二乗,rachie 🎀💌,2026-08-03 08:45:28+00:00,https://www.youtube.com/watch?v=YAUZQO3Wfp4,YAUZQO3Wfp4,UCRbsmnDTHD9-4pEIuG7zYRw,PT4M32S,confirmed_music,music_channel,
ヨルシカ - 八月、某、月明かり（OFFICIAL VIDEO）,ヨルシカ / n-buna Official,2026-08-03 08:49:29+00:00,https://www.youtube.com/watch?v=Vs5NViM8TSY,Vs5NViM8TSY,UCRIgIJQWuBJ0Cv_VlU3USNA,PT4M43S,confirmed_music,music_channel,
"Yorushika - Evening Calm, Somewhere, Fireworks (夕凪、某、花惑い) (Lyrics/Kan/Rom/Eng)",Jett Pil,2026-08-03 20:34:04+00:00,https://www.youtube.com/watch?v=Tu2T88BWYB0,Tu2T88BWYB0,UCD6_wf0F0v6jXLvXzJPakiQ,PT3M19S,confirmed_music,music_channel,
Axe to Grind - Persona 5 Scramble: The Phantom Strikers,PSC,2026-08-03 21:01:20+00:00,https://www.youtube.com/watch?v=KWfm8uxn9ao,KWfm8uxn9ao,UCuggrgtogxwtSy1gaxlr4eg,PT5M56S,confirmed_music,music_channel,
What You Wish For - Persona 5 Scramble: The Phantom Strikers,PSC,2026-08-03 21:07:17+00:00,https://www.youtube.com/watch?v=QK4MjRoE_1c,QK4MjRoE_1c,UCuggrgtogxwtSy1gaxlr4eg,PT5M49S,confirmed_music,music_channel,
I'm a chud song (Kasane Teto Cover),KyuKai,2026-08-04 15:55:47+00:00,https://www.youtube.com/watch?v=NAcD7ajSaL4,NAcD7ajSaL4,UCnEZJ1s0BTP7fk6Owo-WlUw,PT1M16S,confirmed_music,music_channel,
白日 (Hakujitsu) - King Gnu // covered by 道明寺ここあ,道明寺ここあ / COCOA DOMYOJI,2026-08-04 15:56:00+00:00,https://www.youtube.com/watch?v=R0oKPDawxCA,R0oKPDawxCA,UC5Xse6X7vB_nUL5HvEFVo_g,PT4M41S,confirmed_music,music_channel,
【ウマ娘】BLOW my GALE (パート分け/Color Coded/Lyrics)【Make a new track!!】,🐈Kogane Music,2026-08-04 23:52:03+00:00,https://www.youtube.com/watch?v=e_5ddaRuemY,e_5ddaRuemY,UCj1kPydcCE2roLSmWM1r5ag,PT5M16S,confirmed_music,music_channel,
Ms. VICTORIA,Tokai Teio (CV: Machico) - Topic,2026-08-05 00:20:17+00:00,https://www.youtube.com/watch?v=vsnyQd6Ur-M,vsnyQd6Ur-M,UC7Vz3bT7LxjlivNcN0dmfBA,PT4M48S,confirmed_music,music_channel,
【ウマ娘】GIRLS' LEGEND U (Game Size)【暫定版】 (パート分け/Color Coded/Lyrics)【ゲーム版ウマ娘メインテーマ】,🐈Kogane Music,2026-08-05 00:36:05+00:00,https://www.youtube.com/watch?v=9A6sxQdwImI,9A6sxQdwImI,UCj1kPydcCE2roLSmWM1r5ag,PT3M18S,confirmed_music,music_channel,
HOT LIMIT - From THE FIRST TAKE,T.M. Revolution - Topic,2026-08-05 12:48:20+00:00,https://www.youtube.com/watch?v=bhFlnwybY0A,bhFlnwybY0A,UCbR36UZ3-7hrv861veexZng,PT3M43S,confirmed_music,music_channel,
Ms. VICTORIA,Tokai Teio (CV: Machico) - Topic,2026-08-06 19:28:08+00:00,https://www.youtube.com/watch?v=vsnyQd6Ur-M,vsnyQd6Ur-M,UC7Vz3bT7LxjlivNcN0dmfBA,PT4M48S,confirmed_music,music_channel,
Hikaru Utada & Skrillex - Face My Fears [Official Video],Skrillex,2026-08-07 04:00:16+00:00,https://www.youtube.com/watch?v=Kvnwnf9UftA,Kvnwnf9UftA,UC_TVqp_SyG6j5hG-xVRy95A,PT3M38S,confirmed_music,music_channel,
Overdose - Kobo Kanaeru (Cover),Kobo Kanaeru Ch. hololive-ID,2026-08-08 00:51:57+00:00,https://www.youtube.com/watch?v=iiw9Z1I1AcE,iiw9Z1I1AcE,UCjLEmnpCNeisMxy134KPwWw,PT3M14S,confirmed_music,strong_music_title,['cover']
Imagine Dragons - Bones (Official Lyric Video),ImagineDragonsVEVO,2026-08-08 05:19:17+00:00,https://www.youtube.com/watch?v=DYed5whEf4g,DYed5whEf4g,UCpx_k19S2vUutWUUM9qmXEg,PT2M46S,confirmed_music,music_channel,
Ado - Unknown Mother Goose Live.,Nariam1034,2026-08-08 09:05:57+00:00,https://www.youtube.com/watch?v=doil5vjgh14,doil5vjgh14,UCvuMrFHwraCnBiSdTkMIMvg,PT4M35S,confirmed_music,music_channel,
強欲,TUYU - Topic,2026-08-08 09:19:31+00:00,https://www.youtube.com/watch?v=DZzyfzriCJc,DZzyfzriCJc,UCZkClY03Vnv-X9qMnEHzxHQ,PT1M39S,confirmed_music,music_channel,
See Tình x Ai Đưa Em Về (Switching Vocals) / Nightcore,Sen,2026-08-08 19:27:09+00:00,https://www.youtube.com/watch?v=lVFvMCRU-2A,lVFvMCRU-2A,UCiOPAnYULQ0P97xmPDB5Zrw,PT4M27S,confirmed_music,music_channel,
I'm a chud song (Kasane Teto Cover),KyuKai,2026-08-08 20:19:06+00:00,https://www.youtube.com/watch?v=NAcD7ajSaL4,NAcD7ajSaL4,UCnEZJ1s0BTP7fk6Owo-WlUw,PT1M16S,confirmed_music,music_channel,
アンノウン・マザーグース（cover）/ 相沢,Aizawa channel,2026-08-08 20:24:11+00:00,https://www.youtube.com/watch?v=TMxduggTXiA,TMxduggTXiA,UCAeW1LipMgF16mgtl3WFUJg,PT4M34S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-08-08 20:59:03+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-08-08 21:13:20+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
【GhostFinal & Kinoko蘑菇】1 2 beat「Girls' Frontline 2: Exilium OST」【ドールズフロントライン2：エクシリウム】Official,Vanguard Sound Studio,2026-08-08 21:25:14+00:00,https://www.youtube.com/watch?v=BKDtix4OVqg,BKDtix4OVqg,UCWHH7TZrLyIaM1SUoecL4sg,PT3M19S,confirmed_music,music_channel,
Why Do I (with Hatsune Miku),Set It Off,2026-08-08 21:35:44+00:00,https://www.youtube.com/watch?v=HMFNXgu7L3Q,HMFNXgu7L3Q,UCB1bJqKXS3lpy8HdW0P1zrQ,PT2M36S,confirmed_music,music_channel,
【MV】HELP!!  - Kobo Kanaeru,Kobo Kanaeru Ch. hololive-ID,2026-08-08 21:38:25+00:00,https://www.youtube.com/watch?v=50Ura_ZcSvY,50Ura_ZcSvY,UCjLEmnpCNeisMxy134KPwWw,PT3M8S,confirmed_music,strong_music_title,['mv']
"Blackbear - ""Idfc"" (Acoustic) OFFICIAL VERSION",StrictlyHits,2026-08-08 23:05:27+00:00,https://www.youtube.com/watch?v=-N89TPQdX2o,-N89TPQdX2o,UCvTLh2gYXW3P6UzT1W9kegw,PT3M31S,confirmed_music,music_channel,
【ウマ娘】GIRLS' LEGEND U (Game Size)【暫定版】 (パート分け/Color Coded/Lyrics)【ゲーム版ウマ娘メインテーマ】,🐈Kogane Music,2026-08-09 19:49:51+00:00,https://www.youtube.com/watch?v=9A6sxQdwImI,9A6sxQdwImI,UCj1kPydcCE2roLSmWM1r5ag,PT3M18S,confirmed_music,music_channel,
Overdose - Kobo Kanaeru (Cover),Kobo Kanaeru Ch. hololive-ID,2026-08-10 20:48:44+00:00,https://www.youtube.com/watch?v=iiw9Z1I1AcE,iiw9Z1I1AcE,UCjLEmnpCNeisMxy134KPwWw,PT3M14S,confirmed_music,strong_music_title,['cover']
アンノウン・マザーグース（cover）/ 相沢,Aizawa channel,2026-08-10 20:48:48+00:00,https://www.youtube.com/watch?v=TMxduggTXiA,TMxduggTXiA,UCAeW1LipMgF16mgtl3WFUJg,PT4M34S,confirmed_music,music_channel,
GUNDAM BUILD FIGHTERS ost [The Crimson Comet ～Three Times The Passion Of Ordinary Flamenco～],田中,2026-08-10 22:36:42+00:00,https://www.youtube.com/watch?v=ytHjdArnPJQ,ytHjdArnPJQ,UCPiNw5KZ31Rg0dJkeWtRfaw,PT3M9S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-08-10 23:58:42+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
Armored Core 20th Anniversary Special Disk 02: 12 - Mechanized Memories - in the end -,Zip,2026-08-11 00:14:26+00:00,https://www.youtube.com/watch?v=lBmPvWyQ-HY,lBmPvWyQ-HY,UChfSS7nboZSuf8D0MW9v6XA,PT5M28S,confirmed_music,music_channel,
Why Do I (with Hatsune Miku),Set It Off,2026-08-11 20:51:38+00:00,https://www.youtube.com/watch?v=HMFNXgu7L3Q,HMFNXgu7L3Q,UCB1bJqKXS3lpy8HdW0P1zrQ,PT2M36S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-08-11 22:18:58+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
めにしゅき♡ラッシュっしゅ！,Release - Topic,2026-08-12 20:51:04+00:00,https://www.youtube.com/watch?v=8ULbYqRtlMQ,8ULbYqRtlMQ,UCUAFUdeaEUeDCkAJMc4cT5Q,PT3M58S,confirmed_music,distributed_music_release,
マーベラスサンデータイム☆★,Marvelous Sunday (CV: Marie Miyake) - Topic,2026-08-12 20:55:04+00:00,https://www.youtube.com/watch?v=PdKj1065-P4,PdKj1065-P4,UCnimY3TGE8JmaKxV4TktWow,PT4M28S,confirmed_music,distributed_music_release,
ウマすぎ！グルメパレード,Special Week (CV: Azumi Waki) - Topic,2026-08-12 20:59:34+00:00,https://www.youtube.com/watch?v=c2EerlVb7Js,c2EerlVb7Js,UCStIhfpVl97S1jIwZmj_zYg,PT3M15S,confirmed_music,music_channel,
アンノウン・マザーグース（cover）/ 相沢,Aizawa channel,2026-08-12 21:02:55+00:00,https://www.youtube.com/watch?v=TMxduggTXiA,TMxduggTXiA,UCAeW1LipMgF16mgtl3WFUJg,PT4M34S,confirmed_music,music_channel,
うまぴょい伝説,Special Week (CV: Azumi Waki) - Topic,2026-08-12 21:07:34+00:00,https://www.youtube.com/watch?v=VFOg6mHtZcA,VFOg6mHtZcA,UCStIhfpVl97S1jIwZmj_zYg,PT4M30S,confirmed_music,music_channel,
Ms. VICTORIA,Tokai Teio (CV: Machico) - Topic,2026-08-12 21:12:06+00:00,https://www.youtube.com/watch?v=vsnyQd6Ur-M,vsnyQd6Ur-M,UC7Vz3bT7LxjlivNcN0dmfBA,PT4M48S,confirmed_music,music_channel,
GIRLS' LEGEND U,Special Week (CV: Azumi Waki) - Topic,2026-08-12 21:23:01+00:00,https://www.youtube.com/watch?v=G7RmGsHxv-Q,G7RmGsHxv-Q,UCStIhfpVl97S1jIwZmj_zYg,PT4M52S,confirmed_music,music_channel,
【ウマ娘】GIRLS' LEGEND U (Game Size)【暫定版】 (パート分け/Color Coded/Lyrics)【ゲーム版ウマ娘メインテーマ】,🐈Kogane Music,2026-08-12 21:27:57+00:00,https://www.youtube.com/watch?v=9A6sxQdwImI,9A6sxQdwImI,UCj1kPydcCE2roLSmWM1r5ag,PT3M18S,confirmed_music,music_channel,
Why Do I (with Hatsune Miku),Set It Off,2026-08-12 22:44:01+00:00,https://www.youtube.com/watch?v=HMFNXgu7L3Q,HMFNXgu7L3Q,UCB1bJqKXS3lpy8HdW0P1zrQ,PT2M36S,confirmed_music,music_channel,
Imagine Dragons - Take Me To The Beach (feat. Ado) (Official Lyric Video),ImagineDragonsVEVO,2026-08-12 22:46:37+00:00,https://www.youtube.com/watch?v=5Duje_sZko8,5Duje_sZko8,UCpx_k19S2vUutWUUM9qmXEg,PT2M48S,confirmed_music,music_channel,
稲葉曇『ラグトレイン』Vo. 歌愛ユキ,稲葉曇,2026-08-12 22:49:22+00:00,https://www.youtube.com/watch?v=UnIhRpIT7nc,UnIhRpIT7nc,UCNElM45JypxqAR73RoUQ10g,PT4M12S,confirmed_music,music_channel,
タイニーリトル・アジアンタム,Shibayan Records,2026-08-12 22:53:34+00:00,https://www.youtube.com/watch?v=rB7XFQgJHBI,rB7XFQgJHBI,UC995j0fLaZb4RHACU149w1Q,PT5M51S,confirmed_music,music_channel,
ヨルシカ - あぶく（OFFICIAL VIDEO）,ヨルシカ / n-buna Official,2026-08-12 22:59:22+00:00,https://www.youtube.com/watch?v=OHAjc-ayhus,OHAjc-ayhus,UCRIgIJQWuBJ0Cv_VlU3USNA,PT3M55S,confirmed_music,music_channel,
【holo*27 MV】星街すいせい - プラネタリウム【ホロライブ x DECO*27】,Suisei Channel,2026-08-12 23:03:56+00:00,https://www.youtube.com/watch?v=hAI-qjw6J-A,hAI-qjw6J-A,UC5CwaMl1eIgY8h02uZw7u8A,PT3M58S,confirmed_music,music_channel,
ムーンライト / 星街すいせい(official),Suisei Channel,2026-08-12 23:07:45+00:00,https://www.youtube.com/watch?v=UmN7Fr_Kf-8,UmN7Fr_Kf-8,UC5CwaMl1eIgY8h02uZw7u8A,PT3M26S,confirmed_music,music_channel,
【Ado】ギラギラ,Ado,2026-08-12 23:10:44+00:00,https://www.youtube.com/watch?v=sOiMD45QGLs,sOiMD45QGLs,UCln9P4Qm3-EAY4aiEPmRwEA,PT4M37S,confirmed_music,music_channel,
Official髭男dism - Pretender［Official Video］,Official髭男dism,2026-08-12 23:15:20+00:00,https://www.youtube.com/watch?v=TQ8WlA2GXbk,TQ8WlA2GXbk,UC3vg17IZ1IV73xx069jG44w,PT5M36S,confirmed_music,music_channel,
【AKASAKI】Bunny Girl / バニーガール（Lyric Video）,AKASAKI,2026-08-12 23:20:44+00:00,https://www.youtube.com/watch?v=RCltAg_iK0E,RCltAg_iK0E,UC3PZvqEE-zprmx70h3Q-zog,PT3M37S,confirmed_music,music_channel,
アンノウン・マザーグース（cover）/ 相沢,Aizawa channel,2026-08-13 21:47:14+00:00,https://www.youtube.com/watch?v=TMxduggTXiA,TMxduggTXiA,UCAeW1LipMgF16mgtl3WFUJg,PT4M34S,confirmed_music,music_channel,
Nightcore / Sped Up → Ai Đưa Em Về (Rock Version/Cover),Sen,2026-08-13 21:52:12+00:00,https://www.youtube.com/watch?v=mgDiwGWu9vA,mgDiwGWu9vA,UCiOPAnYULQ0P97xmPDB5Zrw,PT3M35S,confirmed_music,music_channel,
【MV】HELP!!  - Kobo Kanaeru,Kobo Kanaeru Ch. hololive-ID,2026-08-13 21:55:48+00:00,https://www.youtube.com/watch?v=50Ura_ZcSvY,50Ura_ZcSvY,UCjLEmnpCNeisMxy134KPwWw,PT3M8S,confirmed_music,strong_music_title,['mv']
